addr,name,unit,confidence,name_source
0x01F0BA30,im0065_01F0BA30,../im/im0065.c,reached,generated
0x01F0BB38,im0065_01F0BB38,../im/im0065.c,reached,generated
0x01F0BB58,im0065_01F0BB58,../im/im0065.c,reached,generated
0x01F0BB78,im0096_01F0BB78,../im/im0096.c,reached,generated
0x01F0BC90,im0096_01F0BC90,../im/im0096.c,reached,generated
0x01F0BD30,im0096_01F0BD30,../im/im0096.c,reached,generated
0x01F0BE48,im0096_01F0BE48,../im/im0096.c,reached,generated
0x01F0BEC8,im0096_01F0BEC8,../im/im0096.c,unreferenced,generated
0x01F0BEE0,im0096_01F0BEE0,../im/im0096.c,unreferenced,generated
0x01F0BFC0,im0096_01F0BFC0,../im/im0096.c,reached,generated
0x01F0C110,im0096_01F0C110,../im/im0096.c,reached,generated
0x01F0C140,im0096_01F0C140,../im/im0096.c,reached,generated
0x01F0C190,im0096_01F0C190,../im/im0096.c,reached,generated
0x01F0C1A8,im0096_01F0C1A8,../im/im0096.c,reached,generated
0x01F0C1C0,im0096_01F0C1C0,../im/im0096.c,reached,generated
0x01F0C208,im0096_01F0C208,../im/im0096.c,reached,generated
0x01F0C248,im0096_01F0C248,../im/im0096.c,reached,generated
0x01F0C280,im0096_01F0C280,../im/im0096.c,reached,generated
0x01F0C2C0,im0096_01F0C2C0,../im/im0096.c,reached,generated
0x01F0C368,im0096_01F0C368,../im/im0096.c,reached,generated
0x01F0C558,im0096_01F0C558,../im/im0096.c,reached,generated
0x01F0C620,im0215_wait_zone_clear,../im/im0096.c,reached,solo_string
0x01F0C840,im0096_01F0C840,../im/im0096.c,reached,generated
0x01F0C8A8,im0216,../im/im0096.c,reached,solo_string
0x01F0C948,im0096_01F0C948,../im/im0096.c,reached,generated
0x01F0CB28,im0096_01F0CB28,../im/im0096.c,reached,generated
0x01F0CB40,im0096_01F0CB40,../im/im0096.c,reached,generated
0x01F0CC30,im0096_01F0CC30,../im/im0096.c,reached,generated
0x01F0CD80,im0096_01F0CD80,../im/im0096.c,reached,generated
0x01F0CE10,im0096_01F0CE10,../im/im0096.c,reached,generated
0x01F0CED8,im0096_01F0CED8,../im/im0096.c,reached,generated
0x01F0CF08,im0096_01F0CF08,../im/im0096.c,reached,generated
0x01F0CF70,im0096_01F0CF70,../im/im0096.c,reached,generated
0x01F0CF88,im0096_01F0CF88,../im/im0096.c,reached,generated
0x01F0CFF8,im0096_01F0CFF8,../im/im0096.c,reached,generated
0x01F0D088,im0096_01F0D088,../im/im0096.c,reached,generated
0x01F0D100,im0096_01F0D100,../im/im0096.c,reached,generated
0x01F0D158,imSchoolPosAuto,../im/im0096.c,reached,trace_string
0x01F0D200,im0096_01F0D200,../im/im0096.c,reached,generated
0x01F0D238,im0096_01F0D238,../im/im0096.c,reached,generated
0x01F0D248,im0096_01F0D248,../im/im0096.c,reached,generated
0x01F0D258,im0096_01F0D258,../im/im0096.c,reached,generated
0x01F0D268,im0096_01F0D268,../im/im0096.c,reached,generated
0x01F0D278,im0096_01F0D278,../im/im0096.c,reached,generated
0x01F0D288,im0096_01F0D288,../im/im0096.c,reached,generated
0x01F0D298,im0096_01F0D298,../im/im0096.c,reached,generated
0x01F0D2A0,im0223,../im/im0096.c,reached,solo_string
0x01F0D460,im0096_01F0D460,../im/im0096.c,reached,generated
0x01F0D4C0,im0096_01F0D4C0,../im/im0096.c,reached,generated
0x01F0D528,im0096_01F0D528,../im/im0096.c,reached,generated
0x01F0D5A8,im0096_01F0D5A8,../im/im0096.c,reached,generated
0x01F0D5C0,im0096_01F0D5C0,../im/im0096.c,reached,generated
0x01F0D640,im0096_01F0D640,../im/im0096.c,reached,generated
0x01F0D678,im0096_01F0D678,../im/im0096.c,reached,generated
0x01F0D798,im0096_01F0D798,../im/im0096.c,reached,generated
0x01F0D848,im0096_01F0D848,../im/im0096.c,reached,generated
0x01F0D860,im0096_01F0D860,../im/im0096.c,reached,generated
0x01F0D9C8,im0096_01F0D9C8,../im/im0096.c,reached,generated
0x01F0DB50,im0096_01F0DB50,../im/im0096.c,reached,generated
0x01F0DC28,Check_Location,../im/im0096.c,reached,prose_label
0x01F0DD48,Hospitalized_at_Central,../im/im0096.c,reached,prose_label
0x01F0DE68,im0096_01F0DE68,../im/im0096.c,reached,generated
0x01F0DF38,func_01F0DF38,,reached,generated
0x01F0DF60,func_01F0DF60,,reached,generated
0x01F0DFB8,func_01F0DFB8,,reached,generated
0x01F0E020,func_01F0E020,,reached,generated
0x01F0E088,func_01F0E088,,reached,generated
0x01F0E0F0,func_01F0E0F0,,reached,generated
0x01F0E158,im0239_01F0E158,../im/im0239.c,reached,generated
0x01F0E278,im0239_01F0E278,../im/im0239.c,reached,generated
0x01F0E290,im0239_01F0E290,../im/im0239.c,reached,generated
0x01F0E2E8,im0239_01F0E2E8,../im/im0239.c,reached,generated
0x01F0E3E0,im0239_01F0E3E0,../im/im0239.c,reached,generated
0x01F0E448,im0239_01F0E448,../im/im0239.c,reached,generated
0x01F0E6A0,im0239_01F0E6A0,../im/im0239.c,reached,generated
0x01F0E6C8,im0239_01F0E6C8,../im/im0239.c,reached,generated
0x01F0E6E0,im0239_01F0E6E0,../im/im0239.c,reached,generated
0x01F0E6F8,im0239_01F0E6F8,../im/im0239.c,reached,generated
0x01F0E710,im0239_01F0E710,../im/im0239.c,reached,generated
0x01F0E7B8,im0239_01F0E7B8,../im/im0239.c,reached,generated
0x01F0E8C8,im0239_01F0E8C8,../im/im0239.c,reached,generated
0x01F0E940,im0239_01F0E940,../im/im0239.c,reached,generated
0x01F0E9B0,im0239_01F0E9B0,../im/im0239.c,reached,generated
0x01F0E9C8,im0260,../im/im0239.c,reached,solo_string
0x01F0EA28,im0239_01F0EA28,../im/im0239.c,reached,generated
0x01F0EA70,im0239_01F0EA70,../im/im0239.c,reached,generated
0x01F0EB10,im0239_01F0EB10,../im/im0239.c,reached,generated
0x01F0EB50,im0239_01F0EB50,../im/im0239.c,reached,generated
0x01F0EB90,im0239_01F0EB90,../im/im0239.c,reached,generated
0x01F0EBE0,im0239_01F0EBE0,../im/im0239.c,reached,generated
0x01F0EC38,im0239_01F0EC38,../im/im0239.c,reached,generated
0x01F0ECC8,im0239_01F0ECC8,../im/im0239.c,reached,generated
0x01F0EFD0,No_target_to_evaluate,../im/im0239.c,reached,prose_label
0x01F0F028,im0239_01F0F028,../im/im0239.c,reached,generated
0x01F0F068,im0239_01F0F068,../im/im0239.c,reached,generated
0x01F0F108,im0239_01F0F108,../im/im0239.c,reached,generated
0x01F0F170,im0239_01F0F170,../im/im0239.c,reached,generated
0x01F0F1B8,im0239_01F0F1B8,../im/im0239.c,reached,generated
0x01F0F208,im0239_01F0F208,../im/im0239.c,reached,generated
0x01F0F230,im0239_01F0F230,../im/im0239.c,reached,generated
0x01F0F248,im0239_01F0F248,../im/im0239.c,reached,generated
0x01F0F260,im0239_01F0F260,../im/im0239.c,reached,generated
0x01F0F290,im0239_01F0F290,../im/im0239.c,reached,generated
0x01F0F2A8,im0239_01F0F2A8,../im/im0239.c,reached,generated
0x01F0F2C0,im0239_01F0F2C0,../im/im0239.c,reached,generated
0x01F0F2E0,im0239_01F0F2E0,../im/im0239.c,reached,generated
0x01F0F3C0,func_01F0F3C0,,reached,generated
0x01F0F450,func_01F0F450,,reached,generated
0x01F0F468,func_01F0F468,,reached,generated
0x01F0F4E8,im0331_01F0F4E8,../im/im0331.c,reached,generated
